Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013909,-,-,-,29.69,-82.3,-5,55,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature
2017,1,1,0,0,0,0,0,4,8,0.1257999986410141,0.7000000000000001,93.5,9
2017,1,1,0,30,0,0,0,8,8,0.1257999986410141,0.7000000000000001,93.48,9
2017,1,1,1,0,0,0,0,8,8,0.1257999986410141,0.7000000000000001,97.0,9
2017,1,1,1,30,0,0,0,4,8,0.1257999986410141,0.7000000000000001,96.98,9
2017,1,1,2,0,0,0,0,4,9,0.1257999986410141,0.8,100.0,9
2017,1,1,2,30,0,0,0,1,9,0.1257999986410141,0.8,100.0,9
2017,1,1,3,0,0,0,0,3,9,0.1257999986410141,0.8,96.63,10
2017,1,1,3,30,0,0,0,1,9,0.1257999986410141,0.8,96.61,10
2017,1,1,4,0,0,0,0,1,9,0.1257999986410141,0.9,98.71000000000001,10
2017,1,1,4,30,0,0,0,1,9,0.1257999986410141,0.9,98.7,10
2017,1,1,5,0,0,0,0,1,9,0.1257999986410141,0.9,100.0,10
2017,1,1,5,30,0,0,0,1,9,0.1257999986410141,0.9,100.0,10
2017,1,1,6,0,0,0,0,1,9,0.1257999986410141,0.9,100.0,10
2017,1,1,6,30,0,0,0,1,9,0.1257999986410141,0.9,100.0,10
2017,1,1,7,0,0,0,0,1,9,0.1257999986410141,1.0,100.0,10
2017,1,1,7,30,0,0,0,1,10,0.1257999986410141,1.2000000000000002,99.74000000000001,11
2017,1,1,8,0,33,369,71,1,11,0.1257999986410141,1.5,91.87,13
2017,1,1,8,30,50,561,161,0,11,0.1257999986410141,1.4000000000000001,86.11,14
2017,1,1,9,0,60,684,255,0,12,0.1257999986410141,1.4000000000000001,80.03,16
2017,1,1,9,30,68,757,344,0,12,0.1257999986410141,1.6,70.54,18
2017,1,1,10,0,74,805,425,0,13,0.1257999986410141,1.8,62.63,21
2017,1,1,10,30,190,398,387,3,13,0.1257999986410141,2.0,58.92,22
2017,1,1,11,0,83,859,549,0,14,0.1257999986410141,2.3000000000000003,54.050000000000004,24
2017,1,1,11,30,86,874,590,0,14,0.1257999986410141,2.1,54.03,24
2017,1,1,12,0,89,876,614,0,14,0.1257999986410141,2.0,50.65,25
2017,1,1,12,30,90,879,623,0,14,0.1257999986410141,1.9000000000000001,50.63,25
2017,1,1,13,0,91,870,615,0,14,0.1257999986410141,1.8,48.19,26
2017,1,1,13,30,90,860,591,0,14,0.1257999986410141,1.7000000000000002,48.18,26
2017,1,1,14,0,89,840,551,0,14,0.1257999986410141,1.6,49.06,26
2017,1,1,14,30,86,815,497,0,14,0.1257999986410141,1.4000000000000001,49.050000000000004,26
2017,1,1,15,0,82,776,430,0,14,0.1257999986410141,1.3,49.980000000000004,26
2017,1,1,15,30,75,725,351,0,14,0.1257999986410141,1.0,53.03,25
2017,1,1,16,0,67,652,265,0,16,0.1257999986410141,0.8,61.93,24
2017,1,1,16,30,55,544,173,1,16,0.1257999986410141,0.8,69.88,22
2017,1,1,17,0,38,373,84,1,15,0.1257999986410141,0.8,71.89,21
2017,1,1,17,30,12,86,14,0,15,0.1257999986410141,0.8,76.47,20
2017,1,1,18,0,0,0,0,0,15,0.1257999986410141,0.9,74.85000000000001,20
2017,1,1,18,30,0,0,0,0,15,0.1257999986410141,0.8,79.66,19
2017,1,1,19,0,0,0,0,0,15,0.1257999986410141,0.7000000000000001,80.44,19
2017,1,1,19,30,0,0,0,0,15,0.1257999986410141,0.7000000000000001,85.63,18
2017,1,1,20,0,0,0,0,0,15,0.1257999986410141,0.8,86.64,18
2017,1,1,20,30,0,0,0,0,15,0.1257999986410141,0.8,92.27,17
2017,1,1,21,0,0,0,0,0,15,0.1257999986410141,0.8,93.65,17
2017,1,1,21,30,0,0,0,0,15,0.1257999986410141,0.7000000000000001,99.78,16
2017,1,1,22,0,0,0,0,0,16,0.1257999986410141,0.7000000000000001,100.0,16
2017,1,1,22,30,0,0,0,0,16,0.1257999986410141,0.6000000000000001,100.0,16
2017,1,1,23,0,0,0,0,0,16,0.1257999986410141,0.6000000000000001,100.0,16
2017,1,1,23,30,0,0,0,1,16,0.1257999986410141,0.6000000000000001,100.0,16
2017,1,2,0,0,0,0,0,1,16,0.1257999986410141,0.6000000000000001,100.0,16
2017,1,2,0,30,0,0,0,1,15,0.1257999986410141,0.6000000000000001,100.0,15
2017,1,2,1,0,0,0,0,0,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,1,30,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,2,0,0,0,0,0,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,2,30,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,3,0,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,3,30,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,4,0,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,4,30,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,5,0,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,5,30,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,6,0,0,0,0,1,15,0.1257999986410141,0.7000000000000001,100.0,15
2017,1,2,6,30,0,0,0,1,15,0.1257999986410141,0.6000000000000001,100.0,15
2017,1,2,7,0,0,0,0,1,15,0.1257999986410141,0.6000000000000001,100.0,15
2017,1,2,7,30,0,0,0,1,16,0.1257999986410141,0.8,100.0,16
2017,1,2,8,0,35,298,66,1,17,0.1257999986410141,1.0,98.10000000000001,18
2017,1,2,8,30,55,492,152,0,17,0.1257999986410141,0.9,92.18,19
2017,1,2,9,0,65,628,245,0,18,0.1257999986410141,0.8,92.62,20
2017,1,2,9,30,75,706,333,0,18,0.1257999986410141,1.1,87.10000000000001,21
2017,1,2,10,0,77,773,414,0,19,0.1257999986410141,1.4000000000000001,79.99,23
2017,1,2,10,30,82,810,483,0,19,0.1257999986410141,1.5,75.28,24
2017,1,2,11,0,237,63,271,2,19,0.1257999986410141,1.7000000000000002,69.79,25
2017,1,2,11,30,258,288,424,2,19,0.1257999986410141,1.7000000000000002,69.75,25
2017,1,2,12,0,282,202,403,3,18,0.1257999986410141,1.7000000000000002,64.73,26
2017,1,2,12,30,278,80,327,3,18,0.1257999986410141,1.6,64.69,26
2017,1,2,13,0,95,847,607,1,18,0.1257999986410141,1.5,64.54,26
2017,1,2,13,30,94,838,584,0,18,0.1257999986410141,1.4000000000000001,64.51,26
2017,1,2,14,0,239,310,411,8,19,0.1257999986410141,1.3,65.38,26
2017,1,2,14,30,90,792,492,1,19,0.1257999986410141,1.1,69.35000000000001,25
2017,1,2,15,0,85,757,426,1,19,0.1257999986410141,0.9,72.32000000000001,25
2017,1,2,15,30,78,708,349,4,19,0.1257999986410141,0.6000000000000001,76.74,24
2017,1,2,16,0,70,633,263,8,19,0.1257999986410141,0.4,82.89,23
2017,1,2,16,30,58,526,173,1,19,0.1257999986410141,0.5,88.08,22
2017,1,2,17,0,41,345,84,8,19,0.1257999986410141,0.6000000000000001,83.48,22
2017,1,2,17,30,15,0,15,8,19,0.1257999986410141,0.6000000000000001,88.77,21
2017,1,2,18,0,0,0,0,1,18,0.1257999986410141,0.7000000000000001,87.78,21
2017,1,2,18,30,0,0,0,,18,0.1257999986410141,0.6000000000000001,93.36,20
2017,1,2,19,0,0,0,0,8,18,0.1257999986410141,0.6000000000000001,93.82000000000001,20
2017,1,2,19,30,0,0,0,8,18,0.1257999986410141,0.5,99.8,19
2017,1,2,20,0,0,0,0,7,19,0.1257999986410141,0.5,100.0,19
2017,1,2,20,30,0,0,0,3,19,0.1257999986410141,0.5,100.0,19
2017,1,2,21,0,0,0,0,3,18,0.1257999986410141,0.5,99.71000000000001,19
2017,1,2,21,30,0,0,0,8,18,0.1257999986410141,0.5,100.0,18
2017,1,2,22,0,0,0,0,8,18,0.1257999986410141,0.5,100.0,18
2017,1,2,22,30,0,0,0,8,18,0.1257999986410141,0.5,100.0,18
2017,1,2,23,0,0,0,0,8,18,0.1257999986410141,0.5,100.0,18
2017,1,2,23,30,0,0,0,8,18,0.1257999986410141,0.5,100.0,18
2017,1,3,0,0,0,0,0,7,18,0.1257999986410141,0.5,100.0,18
2017,1,3,0,30,0,0,0,8,18,0.1257999986410141,0.5,100.0,18
2017,1,3,1,0,0,0,0,8,18,0.1257999986410141,0.6000000000000001,100.0,18
2017,1,3,1,30,0,0,0,8,18,0.1257999986410141,0.6000000000000001,100.0,18
2017,1,3,2,0,0,0,0,6,18,0.1257999986410141,0.6000000000000001,100.0,18
2017,1,3,2,30,0,0,0,8,18,0.1257999986410141,0.6000000000000001,100.0,18
2017,1,3,3,0,0,0,0,6,18,0.1257999986410141,0.6000000000000001,100.0,18
2017,1,3,3,30,0,0,0,9,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,3,4,0,0,0,0,9,18,0.1257999986410141,0.8,100.0,18
2017,1,3,4,30,0,0,0,9,18,0.1257999986410141,0.9,100.0,18
2017,1,3,5,0,0,0,0,9,18,0.1257999986410141,1.0,100.0,18
2017,1,3,5,30,0,0,0,9,18,0.1257999986410141,0.9,100.0,18
2017,1,3,6,0,0,0,0,9,18,0.1257999986410141,0.8,100.0,18
2017,1,3,6,30,0,0,0,9,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,3,7,0,0,0,0,9,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,3,7,30,0,0,0,,18,0.1257999986410141,1.0,100.0,18
2017,1,3,8,0,36,80,45,6,19,0.1257999986410141,1.3,100.0,19
2017,1,3,8,30,75,147,104,8,19,0.1257999986410141,1.4000000000000001,98.52,20
2017,1,3,9,0,113,185,166,7,20,0.1257999986410141,1.6,99.91,21
2017,1,3,9,30,151,205,226,8,20,0.1257999986410141,1.8,94.0,22
2017,1,3,10,0,187,214,281,7,21,0.1257999986410141,2.1,92.73,23
2017,1,3,10,30,220,217,328,8,21,0.1257999986410141,2.3000000000000003,87.3,24
2017,1,3,11,0,135,0,135,8,21,0.1257999986410141,2.5,81.03,25
2017,1,3,11,30,270,119,339,8,21,0.1257999986410141,2.5,80.98,25
2017,1,3,12,0,276,86,329,8,21,0.1257999986410141,2.5,74.15,26
2017,1,3,12,30,279,275,447,8,21,0.1257999986410141,2.5,74.11,26
2017,1,3,13,0,286,193,403,8,20,0.1257999986410141,2.5,72.65,26
2017,1,3,13,30,276,148,363,8,20,0.1257999986410141,2.4000000000000004,77.06,25
2017,1,3,14,0,257,186,360,8,20,0.1257999986410141,2.4000000000000004,76.26,25
2017,1,3,14,30,201,387,398,8,20,0.1257999986410141,2.2,80.94,24
2017,1,3,15,0,160,7,163,8,20,0.1257999986410141,2.0,81.03,24
2017,1,3,15,30,133,1,134,8,20,0.1257999986410141,1.7000000000000002,86.04,23
2017,1,3,16,0,101,0,101,8,20,0.1257999986410141,1.5,87.0,23
2017,1,3,16,30,67,0,67,4,20,0.1257999986410141,1.1,92.42,22
2017,1,3,17,0,33,0,33,8,20,0.1257999986410141,0.8,92.74,22
2017,1,3,17,30,6,0,6,8,20,0.1257999986410141,0.7000000000000001,98.58,21
2017,1,3,18,0,0,0,0,8,20,0.1257999986410141,0.7000000000000001,98.5,21
2017,1,3,18,30,0,0,0,,20,0.1257999986410141,0.7000000000000001,100.0,20
2017,1,3,19,0,0,0,0,8,20,0.1257999986410141,0.7000000000000001,100.0,20
2017,1,3,19,30,0,0,0,8,20,0.1257999986410141,0.7000000000000001,100.0,20
2017,1,3,20,0,0,0,0,8,20,0.1257999986410141,0.7000000000000001,100.0,20
2017,1,3,20,30,0,0,0,8,20,0.1257999986410141,0.7000000000000001,100.0,20
2017,1,3,21,0,0,0,0,8,20,0.1257999986410141,0.7000000000000001,100.0,20
2017,1,3,21,30,0,0,0,8,19,0.1257999986410141,0.7000000000000001,100.0,19
2017,1,3,22,0,0,0,0,8,19,0.1257999986410141,0.8,100.0,19
2017,1,3,22,30,0,0,0,8,19,0.1257999986410141,0.8,100.0,19
2017,1,3,23,0,0,0,0,8,19,0.1257999986410141,0.8,100.0,19
2017,1,3,23,30,0,0,0,8,19,0.1257999986410141,0.8,100.0,19
2017,1,4,0,0,0,0,0,4,19,0.1257999986410141,0.8,100.0,19
2017,1,4,0,30,0,0,0,8,19,0.1257999986410141,0.8,100.0,19
2017,1,4,1,0,0,0,0,,19,0.1257999986410141,0.8,100.0,19
2017,1,4,1,30,0,0,0,8,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,4,2,0,0,0,0,8,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,4,2,30,0,0,0,8,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,4,3,0,0,0,0,3,18,0.1257999986410141,0.7000000000000001,100.0,18
2017,1,4,3,30,0,0,0,3,17,0.1257999986410141,0.7000000000000001,100.0,17
2017,1,4,4,0,0,0,0,1,17,0.1257999986410141,0.7000000000000001,100.0,17
2017,1,4,4,30,0,0,0,8,16,0.1257999986410141,0.6000000000000001,100.0,16
2017,1,4,5,0,0,0,0,3,16,0.1257999986410141,0.6000000000000001,100.0,16
2017,1,4,5,30,0,0,0,1,15,0.1257999986410141,0.6000000000000001,100.0,15
2017,1,4,6,0,0,0,0,,15,0.1257999986410141,0.6000000000000001,100.0,15
2017,1,4,6,30,0,0,0,8,14,0.1257999986410141,0.6000000000000001,100.0,14
2017,1,4,7,0,0,0,0,8,14,0.1257999986410141,0.6000000000000001,100.0,14
2017,1,4,7,30,0,0,0,3,14,0.1257999986410141,0.7000000000000001,100.0,14
2017,1,4,8,0,30,423,73,3,15,0.1257999986410141,0.9,100.0,15
2017,1,4,8,30,45,608,165,0,15,0.1257999986410141,0.8,100.0,15
2017,1,4,9,0,56,718,261,0,15,0.1257999986410141,0.8,99.04,16
2017,1,4,9,30,63,789,352,1,15,0.1257999986410141,0.9,92.96000000000001,17
2017,1,4,10,0,75,817,431,1,14,0.1257999986410141,1.0,80.62,18
2017,1,4,10,30,79,852,502,1,14,0.1257999986410141,1.0,75.72,19
2017,1,4,11,0,83,876,560,1,12,0.1257999986410141,1.1,62.65,20
2017,1,4,11,30,85,892,602,1,12,0.1257999986410141,1.2000000000000002,62.61,20
2017,1,4,12,0,200,550,531,8,11,0.1257999986410141,1.3,54.17,21
2017,1,4,12,30,87,901,638,1,11,0.1257999986410141,1.4000000000000001,54.15,21
2017,1,4,13,0,94,881,628,1,10,0.1257999986410141,1.5,49.42,22
2017,1,4,13,30,193,551,517,8,10,0.1257999986410141,1.5,52.51,21
2017,1,4,14,0,203,479,470,3,10,0.1257999986410141,1.6,52.230000000000004,21
2017,1,4,14,30,149,590,451,7,10,0.1257999986410141,1.5,52.230000000000004,21
2017,1,4,15,0,140,539,386,7,11,0.1257999986410141,1.5,53.01,21
2017,1,4,15,30,126,492,317,8,11,0.1257999986410141,1.3,56.38,20
2017,1,4,16,0,101,446,240,8,11,0.1257999986410141,1.1,59.86,20
2017,1,4,16,30,75,374,159,8,11,0.1257999986410141,0.8,67.8,18
2017,1,4,17,0,46,251,79,,12,0.1257999986410141,0.6000000000000001,75.64,17
2017,1,4,17,30,16,0,16,8,12,0.1257999986410141,0.6000000000000001,80.61,16
2017,1,4,18,0,0,0,0,8,12,0.1257999986410141,0.6000000000000001,80.60000000000001,16
2017,1,4,18,30,0,0,0,7,12,0.1257999986410141,0.6000000000000001,80.63,16
2017,1,4,19,0,0,0,0,8,12,0.1257999986410141,0.7000000000000001,81.72,16
2017,1,4,19,30,0,0,0,3,12,0.1257999986410141,0.7000000000000001,81.73,16
2017,1,4,20,0,0,0,0,8,12,0.1257999986410141,0.8,81.97,16
2017,1,4,20,30,0,0,0,8,12,0.1257999986410141,0.9,87.39,15
2017,1,4,21,0,0,0,0,8,12,0.1257999986410141,1.0,84.95,15
2017,1,4,21,30,0,0,0,8,12,0.1257999986410141,1.0,90.61,14
2017,1,4,22,0,0,0,0,8,11,0.1257999986410141,1.0,86.09,14
2017,1,4,22,30,0,0,0,8,11,0.1257999986410141,0.9,86.10000000000001,14
2017,1,4,23,0,0,0,0,8,10,0.1257999986410141,0.9,81.94,14
2017,1,4,23,30,0,0,0,8,10,0.1257999986410141,0.8,87.42,13
2017,1,5,0,0,0,0,0,8,10,0.1257999986410141,0.7000000000000001,83.48,13
2017,1,5,0,30,0,0,0,8,10,0.1257999986410141,0.6000000000000001,89.11,12
2017,1,5,1,0,0,0,0,8,9,0.1257999986410141,0.5,86.89,12
2017,1,5,1,30,0,0,0,8,9,0.1257999986410141,0.5,92.81,11
2017,1,5,2,0,0,0,0,8,9,0.1257999986410141,0.5,91.08,11
2017,1,5,2,30,0,0,0,8,9,0.1257999986410141,0.5,91.08,11
2017,1,5,3,0,0,0,0,3,9,0.1257999986410141,0.5,89.16,11
2017,1,5,3,30,0,0,0,0,9,0.1257999986410141,0.5,95.28,10
2017,1,5,4,0,0,0,0,1,8,0.1257999986410141,0.5,93.3,10
2017,1,5,4,30,0,0,0,0,8,0.1257999986410141,0.4,93.31,10
2017,1,5,5,0,0,0,0,1,8,0.1257999986410141,0.4,92.42,10
2017,1,5,5,30,0,0,0,1,8,0.1257999986410141,0.4,98.84,9
2017,1,5,6,0,0,0,0,1,8,0.1257999986410141,0.4,98.74000000000001,9
2017,1,5,6,30,0,0,0,1,8,0.1257999986410141,0.4,98.76,9
2017,1,5,7,0,0,0,0,1,8,0.1257999986410141,0.4,99.05,9
2017,1,5,7,30,0,0,0,1,8,0.1257999986410141,0.30000000000000004,92.65,10
2017,1,5,8,0,38,280,66,1,8,0.1257999986410141,0.2,86.56,11
2017,1,5,8,30,62,469,155,0,8,0.1257999986410141,0.30000000000000004,75.92,13
2017,1,5,9,0,75,613,250,0,9,0.1257999986410141,0.4,68.46000000000001,15
2017,1,5,9,30,87,694,341,0,9,0.1257999986410141,0.6000000000000001,64.22,16
2017,1,5,10,0,92,764,425,0,9,0.1257999986410141,0.9,59.4,18
2017,1,5,10,30,98,804,497,0,9,0.1257999986410141,1.0,59.38,18
2017,1,5,11,0,98,843,558,0,10,0.1257999986410141,1.1,56.58,19
2017,1,5,11,30,101,862,601,0,10,0.1257999986410141,1.2000000000000002,56.54,19
2017,1,5,12,0,98,883,631,0,9,0.1257999986410141,1.4000000000000001,52.28,20
2017,1,5,12,30,99,887,643,1,9,0.1257999986410141,1.5,52.25,20
2017,1,5,13,0,89,909,642,,9,0.1257999986410141,1.6,47.9,21
2017,1,5,13,30,88,901,619,0,9,0.1257999986410141,1.6,47.89,21
2017,1,5,14,0,87,882,579,0,9,0.1257999986410141,1.7000000000000002,46.95,21
2017,1,5,14,30,83,859,525,0,9,0.1257999986410141,1.7000000000000002,49.93,20
2017,1,5,15,0,80,823,456,0,9,0.1257999986410141,1.7000000000000002,49.480000000000004,20
2017,1,5,15,30,74,776,376,0,9,0.1257999986410141,1.5,52.65,19
2017,1,5,16,0,66,704,286,0,9,0.1257999986410141,1.4000000000000001,53.82,19
2017,1,5,16,30,55,604,192,1,9,0.1257999986410141,1.0,61.01,17
2017,1,5,17,0,40,436,98,1,10,0.1257999986410141,0.7000000000000001,72.72,15
2017,1,5,17,30,15,164,20,0,10,0.1257999986410141,0.6000000000000001,77.57000000000001,14
2017,1,5,18,0,0,0,0,0,10,0.1257999986410141,0.6000000000000001,82.87,13
2017,1,5,18,30,0,0,0,,10,0.1257999986410141,0.6000000000000001,82.88,13
2017,1,5,19,0,0,0,0,0,10,0.1257999986410141,0.7000000000000001,84.86,13
2017,1,5,19,30,0,0,0,1,10,0.1257999986410141,0.7000000000000001,90.62,12
2017,1,5,20,0,0,0,0,0,10,0.1257999986410141,0.7000000000000001,92.43,12
2017,1,5,20,30,0,0,0,1,10,0.1257999986410141,0.7000000000000001,98.74000000000001,11
2017,1,5,21,0,0,0,0,1,11,0.1257999986410141,0.7000000000000001,100.0,11
2017,1,5,21,30,0,0,0,1,11,0.1257999986410141,0.6000000000000001,100.0,11
2017,1,5,22,0,0,0,0,1,11,0.1257999986410141,0.6000000000000001,100.0,11
2017,1,5,22,30,0,0,0,8,9,0.1257999986410141,0.6000000000000001,100.0,10
2017,1,5,23,0,0,0,0,3,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,5,23,30,0,0,0,1,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,0,0,0,0,0,8,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,0,30,0,0,0,1,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,1,0,0,0,0,1,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,1,30,0,0,0,8,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,2,0,0,0,0,8,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,2,30,0,0,0,1,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,3,0,0,0,0,7,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,3,30,0,0,0,8,9,0.1257999986410141,0.7000000000000001,100.0,10
2017,1,6,4,0,0,0,0,8,11,0.1257999986410141,0.8,100.0,11
2017,1,6,4,30,0,0,0,1,11,0.1257999986410141,0.8,100.0,11
2017,1,6,5,0,0,0,0,1,11,0.1257999986410141,0.8,100.0,11
2017,1,6,5,30,0,0,0,1,11,0.1257999986410141,0.7000000000000001,100.0,11
2017,1,6,6,0,0,0,0,1,11,0.1257999986410141,0.7000000000000001,100.0,11
2017,1,6,6,30,0,0,0,1,11,0.1257999986410141,0.7000000000000001,100.0,11
2017,1,6,7,0,0,0,0,1,11,0.1257999986410141,0.7000000000000001,100.0,11
2017,1,6,7,30,0,0,0,1,11,0.1257999986410141,0.6000000000000001,100.0,12
2017,1,6,8,0,31,394,71,1,13,0.1257999986410141,0.5,100.0,13
2017,1,6,8,30,47,581,162,4,13,0.1257999986410141,0.5,94.38,14
2017,1,6,9,0,93,422,213,8,13,0.1257999986410141,0.5,85.73,16
2017,1,6,9,30,115,472,288,8,13,0.1257999986410141,0.5,80.47,17
2017,1,6,10,0,119,594,379,7,13,0.1257999986410141,0.5,71.16,19
2017,1,6,10,30,189,410,393,3,13,0.1257999986410141,0.5,71.15,19
2017,1,6,11,0,228,349,419,4,13,0.1257999986410141,0.5,65.42,20
2017,1,6,11,30,273,179,378,3,13,0.1257999986410141,0.5,61.49,21
2017,1,6,12,0,286,126,362,2,12,0.1257999986410141,0.6000000000000001,54.85,22
2017,1,6,12,30,247,429,510,8,12,0.1257999986410141,0.7000000000000001,54.81,22
2017,1,6,13,0,181,614,556,7,11,0.1257999986410141,0.8,48.99,23
2017,1,6,13,30,237,419,485,2,11,0.1257999986410141,0.9,48.97,23
2017,1,6,14,0,86,859,568,0,11,0.1257999986410141,1.0,47.29,23
2017,1,6,14,30,83,835,514,0,11,0.1257999986410141,1.1,47.28,23
2017,1,6,15,0,185,329,337,2,11,0.1257999986410141,1.2000000000000002,47.19,23
2017,1,6,15,30,156,309,277,,11,0.1257999986410141,0.9,50.14,22
2017,1,6,16,0,121,280,210,3,12,0.1257999986410141,0.7000000000000001,56.65,22
2017,1,6,16,30,86,238,140,3,12,0.1257999986410141,0.7000000000000001,64.05,20
2017,1,6,17,0,50,144,70,3,12,0.1257999986410141,0.7000000000000001,64.45,19
2017,1,6,17,30,15,0,15,8,12,0.1257999986410141,0.7000000000000001,68.63,18
2017,1,6,18,0,0,0,0,8,11,0.1257999986410141,0.7000000000000001,67.51,18
2017,1,6,18,30,0,0,0,8,11,0.1257999986410141,0.6000000000000001,71.9,17
2017,1,6,19,0,0,0,0,6,12,0.1257999986410141,0.5,75.29,17
2017,1,6,19,30,0,0,0,6,12,0.1257999986410141,0.5,75.28,17
2017,1,6,20,0,0,0,0,,13,0.1257999986410141,0.5,78.15,17
2017,1,6,20,30,0,0,0,6,13,0.1257999986410141,0.5,78.12,17
2017,1,6,21,0,0,0,0,6,13,0.1257999986410141,0.5,82.02,17
2017,1,6,21,30,0,0,0,6,13,0.1257999986410141,0.6000000000000001,87.35000000000001,16
2017,1,6,22,0,0,0,0,6,14,0.1257999986410141,0.7000000000000001,91.82000000000001,16
2017,1,6,22,30,0,0,0,6,14,0.1257999986410141,0.8,91.77,16
2017,1,6,23,0,0,0,0,6,15,0.1257999986410141,1.0,95.44,16
2017,1,6,23,30,0,0,0,8,15,0.1257999986410141,1.1,100.0,15
2017,1,7,0,0,0,0,0,6,15,0.1257999986410141,1.2000000000000002,100.0,15
2017,1,7,0,30,0,0,0,6,15,0.1257999986410141,1.2000000000000002,100.0,15
2017,1,7,1,0,0,0,0,6,16,0.1257999986410141,1.4000000000000001,100.0,16
2017,1,7,1,30,0,0,0,6,16,0.1257999986410141,1.6,97.64,17
2017,1,7,2,0,0,0,0,6,18,0.1257999986410141,1.8,100.0,18
2017,1,7,2,30,0,0,0,6,18,0.1257999986410141,2.0,100.0,18
2017,1,7,3,0,0,0,0,8,19,0.1257999986410141,2.3000000000000003,100.0,19
2017,1,7,3,30,0,0,0,6,19,0.1257999986410141,2.2,100.0,19
2017,1,7,4,0,0,0,0,8,19,0.1257999986410141,2.1,100.0,19
2017,1,7,4,30,0,0,0,8,18,0.1257999986410141,2.4000000000000004,100.0,18
2017,1,7,5,0,0,0,0,8,18,0.1257999986410141,2.8000000000000003,100.0,18
2017,1,7,5,30,0,0,0,8,16,0.1257999986410141,3.0,100.0,16
2017,1,7,6,0,0,0,0,8,14,0.1257999986410141,3.2,100.0,14
2017,1,7,6,30,0,0,0,,11,0.1257999986410141,3.0,100.0,12
2017,1,7,7,0,0,0,0,8,8,0.1257999986410141,2.8000000000000003,91.88,10
2017,1,7,7,30,0,0,0,3,8,0.1257999986410141,2.8000000000000003,98.35000000000001,9
2017,1,7,8,0,1,0,1,4,6,0.1257999986410141,2.9000000000000004,89.37,8
2017,1,7,8,30,3,0,3,8,6,0.1257999986410141,2.8000000000000003,89.42,8
2017,1,7,9,0,5,0,5,8,5,0.1257999986410141,2.8000000000000003,85.10000000000001,8
2017,1,7,9,30,8,0,8,8,5,0.1257999986410141,2.8000000000000003,85.15,8
2017,1,7,10,0,110,0,110,8,5,0.1257999986410141,2.8000000000000003,82.86,8
2017,1,7,10,30,162,1,163,8,5,0.1257999986410141,2.8000000000000003,82.87,8
2017,1,7,11,0,148,0,148,8,4,0.1257999986410141,2.8000000000000003,79.56,8
2017,1,7,11,30,194,7,198,8,4,0.1257999986410141,2.9000000000000004,79.56,8
